symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
IGF2	0.02086685614623715	0.034324393875449	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	1	0	0	0	0.19444500000000034	No data	0.27234840591789955	-0.9157697596430711	0	No data	No data	0	1	0
TNFRSF4	0.020784894443569655	0.03114991911010917	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.75	0	0	0	0	0	0	No data	0.47197332777662004	0	0	No data	No data	0	0.5	0
GPR25	0.020758727508214295	0.031106876488386167	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	1	0	0	0	0	0	No data	0.413836215878308	-0.25459799357483687	0	No data	No data	0	1	1
IFNA1	0.0207375362906416	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17055836266326035	No data	No data	0.5	0	1	0	0	0	0	No data	No data	No data	0	No data	No data	-0.9867725	No data	No data
SLC26A8	0.020574641501424296	0.033843722973496214	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.09408210043759113	0	0	No data	No data	0	1	0.5
TTPAL	0.020459459144955585	0.033654256743258774	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7222200000000001	No data	-0.3015211502396332	No data	0	No data	No data	0	0.5	-1
FA2H	0.020427977617366797	0.033602472020865255	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.12634499999999987	No data	-0.42779745780370915	-0.34820069360300465	0	No data	No data	No data	0.75	0
ST8SIA4	0.0199573121529739	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1641413153551377	No data	No data	No data	0	1	0	0	0	0.8885800000000004	No data	-0.012815169827047335	No data	0	No data	No data	0	0.5	0
FNDC4	0.019826613535938016	0.0326132737703549	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7222200000000001	No data	-0.6036674307147323	-0.19817485481354008	0	No data	No data	0	0.5	0
TNP2	0.019819441591934828	0.03260147646705761	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.8132944363409043	0	0	No data	No data	No data	1	1
FASLG	0.0197519900114824	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16245261869510544	No data	No data	0.75	1	1	0	0	0	0	No data	-0.23911231506563868	-0.9328224210938252	0	No data	No data	0	0.5	0.5
C13orf46	0.019563224011376223	0.03218001800243432	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	No data	No data	No data	No data	No data	No data	No data	0.5	0.5
EIF3CL	0.019306312533395355	0.0317574181292412	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.830415	No data	0.751927484892686	-0.37864437442343635	No data	No data	No data	-0.9972650000000002	-1	-1
ITGA4	0.01899396006983343	0.031243622044573233	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.24418500000000024	No data	-0.5308397582829756	-0.8844627469860006	0	No data	No data	0	0.75	0
MBL2	0.01895903590104222	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1559308721940607	No data	No data	No data	0	1	0	0	0	0	No data	0.7664096686809752	0	0	No data	No data	No data	1	1
SLX1A	0.018936995170146145	0.03114991911010917	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.3046468014169619	-0.08949666429990372	No data	No data	No data	-1	-1	-1
MAPK3	0.018936995170146145	0.03114991911010917	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	0	1	1	0	0.8416899999999998	1	-0.36111689935403213	-0.7405796430633149	0	-1	No data	-0.5448550000000001	-1	-1
EFCAB13	0.01874237877733706	0.030829789921764585	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.5131277349447803	No data	0	No data	No data	No data	0.5	0
SNX20	0.018703854630247346	0.030766420625059986	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.6510731402375496	No data	0	No data	No data	0	0.5	0
IL22	0.018640465323810623	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15331075014659115	No data	No data	0.5	0	1	0	0	0	0	No data	0.7053552823504896	-0.8532045148871764	0	No data	No data	No data	0.5	1
PEX3	0.018578194329189612	0.03055971897159644	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6916899999999998	No data	-0.42613044384246723	-0.7931076143459082	0	No data	No data	No data	-1	-1
BSN	0.018529783712990223	0.03048008718391669	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.45109500000000013	No data	-0.9158157949572827	-0.7160012251511588	0	No data	No data	0	1	0.5
TRBV20OR9-2	0.01785344472063054	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1468378044900127	No data	No data	No data	No data	No data	No data	No data	No data	0	No data	No data	No data	No data	No data	No data	-0.72973	0.5	0.5
CXCL8	0.01781250449221032	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14650108665484904	No data	No data	0.5	0	1	1	1	0	No data	No data	0.8795582413002709	No data	0	-1	No data	0	1	0
CD8A	0.017776081437713233	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14620152086018803	No data	No data	No data	1	0	0	0	0	0	No data	0.6109606167951656	-0.1065649757261597	0	No data	No data	No data	1	0
NOS3	0.017739833024865686	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14590339142678904	No data	No data	0.75	1	0	1	1	1	0.7049050000000001	No data	-0.49551989997916235	-0.9935859565669125	0	-1	No data	0	0.5	0
